"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"ARHGAP11B",15,0,0.574579774918736,"no",4.16036993734553e-43,"up"
"CMTM5",15,0,0.57463637284171,"no",2.82998179269486e-11,"down"
"ROR2",14,1,0.574657097217683,"no",0.914950804331336,"down"
"KIF2C",15,0,0.575056852926325,"no",1.58899152859641e-20,"up"
"WDR53",14,1,0.576000446827365,"no",2.78860767956895e-06,"up"
"AKAP1",12,3,0.576168011963887,"no",8.62327362608165e-07,"down"
"PPP3R1",14,1,0.576685417936363,"no",2.52602436481027e-06,"up"
"ANKRD7",13,2,0.577226382204315,"no",0.0258768454864844,"down"
"IL1RL1",15,0,0.577511332246821,"no",6.51752071200024e-11,"down"
"HPCAL4",15,0,0.577802829517017,"no",2.20613423578213e-14,"down"
"PTPRZ1",13,2,0.577841886153717,"no",0.0615078958712522,"down"
"TM4SF4",15,0,0.577958557016215,"no",0.0018354154015122,"up"
"CNST",13,2,0.578260683480905,"no",1.13140658608827e-19,"down"
"BTAF1",15,0,0.57829477034004,"no",3.8537488006906e-27,"up"
"KAT2B",15,0,0.578651999647281,"no",2.06191230073622e-29,"down"
"WNK4",15,0,0.579893766667737,"no",5.03527879153615e-32,"down"
"GIT1",15,0,0.580197909225695,"no",1.01894089876994e-68,"up"
"UBL4B",15,0,0.580198792006647,"no",1.19244266799538e-12,"up"
"HECTD3",15,0,0.580217607065471,"no",0.00058342820056117,"up"
"LLGL2",14,1,0.580491702837526,"no",1.36380236147109e-17,"down"
"BDP1",15,0,0.580652224401386,"no",0.110561730192729,"up"
"EXT2",15,0,0.580984511665719,"no",0.328428617742748,"down"
"LPAR6",14,1,0.581272982710151,"no",1.39640375519666e-58,"up"
"CLDN15",14,1,0.581476925973479,"no",0.00689801096193323,"down"
"PIP4K2C",14,1,0.581822092335977,"no",6.89257256218953e-58,"down"
"ACSL6",13,2,0.581916197091764,"no",1.64672957295209e-27,"down"
"KLHL15",15,0,0.581998024435466,"no",2.70501585882106e-31,"down"
"SFT2D2",12,3,0.582052771514552,"no",9.38235310546787e-36,"up"
"SOD1",15,0,0.582142972116289,"no",1.85825460850665e-20,"down"
"RAB31",15,0,0.582152142229324,"no",7.11441356775871e-41,"up"
"THBS1",14,1,0.582519901359763,"no",5.6982182276982e-07,"down"
"OR2T27",14,1,0.582832522467706,"no",0.0695877936555881,"up"
"SAFB",14,1,0.582853145180028,"no",2.73299561029696e-13,"up"
"IGF2BP2",15,0,0.583343785613132,"no",0.0377767713414826,"up"
